userid,newsid,taskid,topic,topic_pref,equality,imp_position,viewport_time,dwell_time,read_ratio,read_speed,direction_change_times,pre_pref,read_pref,post_pref
24,140,7,体育,0,1,7,7203.0,14.0,0.633777239709,149.571428571,2.0,3.0,3.0,2.0
24,69,7,科技,3,1,8,6669.0,,,,,,,1.0
24,104,7,历史,2,0,9,5516.0,,,,,,,1.0
24,9,7,体育,0,1,10,6500.0,,,,,,,2.0
24,21,7,历史,2,0,11,10381.0,,,,,,,1.0
24,67,7,社会,5,1,12,10009.0,,,,,,,4.0
24,166,7,娱乐,5,0,13,10023.0,24.0,0.656640181612,96.4166666667,8.0,2.0,2.0,1.0
24,173,7,体育,0,0,14,5072.0,,,,,,,1.0
24,93,7,科技,3,0,15,2560.0,,,,,,,1.0
24,196,9,社会,5,1,1,5067.0,,,,,,,3.0
24,42,9,历史,2,1,2,6690.0,,,,,,,1.0
24,202,9,体育,0,1,3,8570.0,38.0,0.8264735408,151.657894737,2.0,3.0,3.0,2.0
24,191,9,社会,5,1,4,3346.0,,,,,,,2.0
24,122,9,科技,3,1,5,7030.0,,,,,,,1.0
24,126,9,社会,5,1,6,8339.0,,,,,,,1.0
24,80,9,历史,2,1,7,8332.0,,,,,,,3.0
24,72,9,历史,2,1,8,4712.0,,,,,,,3.0
24,65,9,科技,3,1,9,5070.0,,,,,,,3.0
24,187,9,体育,0,1,10,5073.0,,,,,,,1.0
24,115,9,体育,0,1,11,5609.0,55.0,0.90028842192,198.636363636,10.0,4.0,3.0,2.0
24,109,9,娱乐,5,1,12,3463.0,27.0,0.818045112782,201.481481481,6.0,3.0,3.0,2.0
24,43,9,娱乐,5,1,13,3664.0,,,,,,,3.0
24,153,9,娱乐,5,1,14,2257.0,35.0,0.8813260102,256.742857143,14.0,3.0,2.0,1.0
24,146,9,科技,3,1,15,321.0,,,,,,,3.0
24,99,8,历史,2,0,1,4992.0,,,,,,,1.0
24,7,8,科技,3,1,2,5577.0,,,,,,,2.0
24,129,8,历史,2,1,3,8293.0,,,,,,,1.0
24,201,8,历史,2,1,4,13244.0,34.0,0.806151874399,148.0,8.0,2.0,1.0,1.0
24,48,8,社会,5,1,5,13892.0,,,,,,,1.0
24,217,8,体育,0,1,6,12103.0,79.0,0.858164341812,92.6708860759,14.0,3.0,2.0,2.0
24,163,8,娱乐,5,1,7,4208.0,82.0,0.956471688611,324.243902439,17.0,4.0,4.0,5.0
24,138,8,娱乐,5,1,8,8996.0,,,,,,,1.0
24,70,8,社会,5,0,9,12392.0,26.0,0.744564070087,135.653846154,6.0,3.0,1.0,1.0
24,132,8,科技,3,1,10,11480.0,,,,,,,3.0
24,147,8,娱乐,5,1,11,6599.0,14.0,0.800231137527,346.214285714,11.0,4.0,3.0,2.0
24,233,8,体育,0,1,12,3595.0,,,,,,,1.0
24,124,8,历史,2,1,13,3622.0,37.0,0.803507632348,133.72972973,14.0,3.0,2.0,1.0
24,190,8,社会,5,1,14,1827.0,23.0,0.843365695793,283.260869565,7.0,4.0,4.0,5.0
24,97,8,体育,0,0,15,180.0,,,,,,,1.0
29,79,5,历史,3,1,1,6733.0,77.0,0.888004442799,124.597402597,11.0,4.0,4.0,5.0
29,237,5,历史,3,1,2,8650.0,49.0,0.903884343474,232.224489796,24.0,4.0,4.0,4.0
29,106,5,历史,3,1,3,8945.0,20.0,0.641799881587,108.4,2.0,4.0,4.0,4.0
29,116,5,娱乐,3,1,4,2294.0,,,,,,,2.0
29,120,5,娱乐,3,1,5,1962.0,,,,,,,2.0
29,137,5,娱乐,3,1,6,3261.0,25.0,0.851296546639,277.08,2.0,5.0,4.0,4.0
29,223,5,体育,3,1,7,5609.0,,,,,,,4.0
29,185,5,体育,3,1,8,4212.0,,,,,,,3.0
29,81,5,体育,3,1,9,3292.0,,,,,,,2.0
29,218,5,科技,4,1,10,8732.0,,,,,,,3.0
29,154,5,科技,4,1,11,11365.0,15.0,0.762372348782,258.8,2.0,5.0,5.0,4.0
29,130,5,科技,4,1,12,6135.0,57.0,0.918204556209,238.298245614,16.0,4.0,3.0,3.0
29,17,5,社会,4,1,13,7001.0,,,,,,,3.0
29,63,5,社会,4,1,14,5137.0,,,,,,,3.0
29,141,5,社会,4,1,15,4684.0,,,,,,,3.0
29,179,3,历史,3,1,1,1797.0,,,,,,,3.0
29,192,3,历史,3,1,2,2931.0,15.0,0.657708628006,155.0,8.0,4.0,3.0,3.0
29,39,3,历史,3,1,3,4675.0,,,,,,,4.0
29,20,3,娱乐,3,1,4,4437.0,,,,,,,2.0
29,183,3,娱乐,3,1,5,2152.0,,,,,,,1.0
29,152,3,娱乐,3,1,6,8982.0,,,,,,,3.0
29,40,3,体育,3,1,7,9212.0,,,,,,,2.0
29,240,3,体育,3,1,8,11137.0,,,,,,,3.0
29,174,3,体育,3,1,9,5535.0,,,,,,,2.0
29,36,3,科技,4,1,10,5805.0,,,,,,,4.0
29,22,3,科技,4,1,11,2566.0,84.0,0.921459171751,169.0,6.0,4.0,3.0,5.0
29,88,3,科技,4,1,12,4603.0,61.0,0.882181110029,148.524590164,12.0,3.0,3.0,3.0
29,23,3,社会,4,1,13,6049.0,24.0,0.799933862434,201.583333333,14.0,4.0,4.0,4.0
29,77,3,社会,4,1,14,5811.0,,,,,,,4.0
29,178,3,社会,4,1,15,3396.0,,,,,,,3.0
29,95,2,历史,3,1,1,1337.0,18.0,0.712998102467,167.0,7.0,4.0,4.0,3.0
29,8,2,历史,3,1,2,2199.0,,,,,,,4.0
29,193,2,历史,3,1,3,4897.0,,,,,,,2.0
29,50,2,娱乐,3,1,4,5349.0,,,,,,,2.0
29,111,2,娱乐,3,1,5,4810.0,49.0,0.884970054188,189.979591837,8.0,3.0,3.0,1.0
29,82,2,娱乐,3,1,6,3491.0,,,,,,,2.0
29,162,2,体育,3,1,7,3494.0,,,,,,,2.0
29,161,2,体育,3,1,8,1717.0,,,,,,,2.0
29,158,2,体育,3,1,9,3745.0,,,,,,,4.0
29,210,2,科技,4,1,10,4217.0,,,,,,,3.0
29,143,2,科技,4,1,11,5614.0,,,,,,,4.0
29,34,2,科技,4,1,12,3963.0,57.0,0.936265472742,311.842105263,14.0,4.0,3.0,3.0
29,102,2,社会,4,1,13,6543.0,,,,,,,3.0
29,55,2,社会,4,1,14,6324.0,,,,,,,3.0
29,85,2,社会,4,1,15,5441.0,86.0,0.941339021671,225.779069767,14.0,3.0,4.0,4.0
29,86,11,社会,4,0,1,991.0,18.0,0.66106442577,131.111111111,12.0,3.0,2.0,2.0
29,244,11,社会,4,1,2,2340.0,,,,,,,4.0
29,236,11,社会,4,1,3,2497.0,,,,,,,4.0
29,150,11,社会,4,1,4,2498.0,26.0,0.834087481146,233.961538462,3.0,4.0,4.0,4.0
29,176,11,社会,4,1,5,5690.0,,,,,,,4.0
29,136,11,社会,4,0,6,5721.0,,,,,,,3.0
29,92,11,社会,4,1,7,5797.0,,,,,,,3.0
29,195,11,社会,4,1,8,3864.0,,,,,,,3.0
29,107,11,社会,4,0,9,4673.0,,,,,,,2.0
29,105,11,社会,4,0,10,5820.0,,,,,,,2.0
29,119,11,社会,4,1,11,5574.0,,,,,,,3.0
29,180,11,社会,4,1,12,6690.0,,,,,,,3.0
29,75,11,社会,4,0,13,5963.0,,,,,,,3.0
29,205,11,社会,4,0,14,4217.0,,,,,,,2.0
29,184,11,社会,4,1,15,268.0,,,,,,,3.0
29,118,4,历史,3,1,1,1214.0,23.0,0.651698330455,98.4347826087,16.0,3.0,3.0,2.0
29,226,4,历史,3,1,2,1263.0,18.0,0.732950783492,184.5,4.0,4.0,4.0,3.0
29,212,4,历史,3,1,3,5668.0,,,,,,,4.0
29,199,4,娱乐,3,1,4,4759.0,,,,,,,3.0
29,235,4,娱乐,3,1,5,8802.0,,,,,,,2.0
29,208,4,娱乐,3,1,6,4463.0,,,,,,,2.0
29,15,4,体育,3,1,7,5529.0,,,,,,,2.0
29,189,4,体育,3,1,8,6593.0,,,,,,,2.0
29,204,4,体育,3,1,9,6822.0,,,,,,,2.0
29,83,4,科技,4,1,10,6031.0,35.0,0.821901677951,159.542857143,12.0,4.0,5.0,5.0
29,37,4,科技,4,1,11,3238.0,,,,,,,3.0
29,4,4,科技,4,1,12,3544.0,,,,,,,3.0
29,211,4,社会,4,1,13,1991.0,16.0,0.674030172414,156.375,14.0,5.0,4.0,4.0
29,186,4,社会,4,1,14,1916.0,,,,,,,4.0
29,89,4,社会,4,1,15,156.0,7.0,0.701529353725,406.285714286,0.0,4.0,4.0,4.0
29,213,1,历史,3,1,1,1454.0,5.0,0.70086526576,567.0,2.0,4.0,5.0,5.0
29,76,1,历史,3,1,2,1561.0,8.0,0.714218233349,378.0,24.0,5.0,4.0,4.0
29,108,1,历史,3,1,3,2792.0,,,,,,,4.0
29,230,1,娱乐,3,1,4,1459.0,,,,,,,3.0
29,131,1,娱乐,3,1,5,4064.0,,,,,,,3.0
29,242,1,娱乐,3,1,6,3779.0,,,,,,,2.0
29,25,1,体育,3,1,7,4481.0,,,,,,,4.0
29,51,1,体育,3,1,8,3402.0,,,,,,,2.0
29,100,1,体育,3,1,9,3301.0,,,,,,,1.0
29,135,1,科技,4,1,10,3142.0,24.0,0.863029205343,317.666666667,4.0,5.0,5.0,5.0
29,238,1,科技,4,1,11,1761.0,,,,,,,4.0
29,71,1,科技,4,1,12,3747.0,,,,,,,4.0
29,224,1,社会,4,1,13,2412.0,,,,,,,3.0
29,12,1,社会,4,1,14,2220.0,18.0,0.93507538767,968.166666667,8.0,5.0,5.0,5.0
29,214,1,社会,4,1,15,0.0,,,,,,,3.0
29,170,10,娱乐,3,0,1,3098.0,11.0,0.613788700926,174.818181818,21.0,4.0,2.0,1.0
29,139,10,娱乐,3,0,2,3198.0,,,,,,,2.0
29,171,10,娱乐,3,1,3,4119.0,,,,,,,3.0
29,35,10,娱乐,3,0,4,4589.0,,,,,,,2.0
29,198,10,娱乐,3,0,5,6648.0,,,,,,,3.0
29,49,10,娱乐,3,1,6,6513.0,,,,,,,2.0
29,44,10,娱乐,3,0,7,3755.0,,,,,,,2.0
29,24,10,娱乐,3,1,8,2642.0,,,,,,,2.0
29,231,10,娱乐,3,1,9,3652.0,,,,,,,2.0
29,123,10,娱乐,3,1,10,4518.0,,,,,,,3.0
29,206,10,娱乐,3,1,11,4394.0,,,,,,,2.0
29,56,10,娱乐,3,0,12,4155.0,,,,,,,2.0
29,165,10,娱乐,3,1,13,3084.0,16.0,0.752150757886,229.5,2.0,5.0,3.0,2.0
29,2,10,娱乐,3,1,14,1916.0,,,,,,,4.0
29,168,10,娱乐,3,1,15,339.0,,,,,,,2.0
29,41,7,社会,4,1,1,1266.0,,,,,,,4.0
29,3,7,娱乐,3,0,2,1452.0,64.0,0.722158438576,49.140625,1.0,4.0,3.0,1.0
29,29,7,科技,4,0,3,2708.0,,,,,,,3.0
29,98,7,娱乐,3,1,4,1479.0,,,,,,,2.0
29,60,7,历史,3,1,5,1353.0,,,,,,,5.0
29,54,7,社会,4,1,6,509.0,,,,,,,3.0
29,140,7,体育,3,1,7,774.0,,,,,,,3.0
29,69,7,科技,4,1,8,3488.0,,,,,,,3.0
29,169,7,历史,3,1,9,3167.0,,,,,,,4.0
29,9,7,体育,3,1,10,5840.0,,,,,,,3.0
29,222,7,历史,3,1,11,3732.0,8.0,0.842365815529,808.25,6.0,5.0,5.0,4.0
29,67,7,社会,4,1,12,3818.0,,,,,,,3.0
29,13,7,娱乐,3,1,13,5724.0,,,,,,,2.0
29,173,7,体育,3,0,14,5001.0,,,,,,,3.0
29,177,7,科技,4,1,15,4190.0,21.0,0.750987863393,506.80952381,2.0,5.0,5.0,5.0
29,196,9,社会,4,1,1,1904.0,,,,,,,2.0
29,42,9,历史,3,1,2,5840.0,33.0,0.914806730972,393.727272727,18.0,4.0,4.0,3.0
29,202,9,体育,3,1,3,5943.0,,,,,,,3.0
29,197,9,社会,4,0,4,6667.0,,,,,,,3.0
29,221,9,科技,4,0,5,4157.0,,,,,,,3.0
29,126,9,社会,4,1,6,4237.0,,,,,,,3.0
29,159,9,历史,3,0,7,2924.0,,,,,,,4.0
29,38,9,历史,3,0,8,6184.0,5.0,0.675950723085,504.8,2.0,4.0,2.0,2.0
29,65,9,科技,4,1,9,7365.0,,,,,,,3.0
29,53,9,体育,3,0,10,6757.0,17.0,0.634882317441,123.764705882,10.0,4.0,4.0,4.0
29,115,9,体育,3,1,11,3858.0,,,,,,,2.0
29,127,9,娱乐,3,0,12,2439.0,26.0,0.725623582766,123.076923077,16.0,4.0,3.0,2.0
29,43,9,娱乐,3,1,13,1891.0,,,,,,,3.0
29,153,9,娱乐,3,1,14,222.0,,,,,,,3.0
29,146,9,科技,4,1,15,153.0,24.0,0.89305285487,421.0,20.0,5.0,5.0,5.0
29,182,8,科技,4,1,1,1200.0,16.0,0.548507462687,91.875,6.0,5.0,3.0,2.0
29,7,8,科技,4,1,2,1284.0,,,,,,,4.0
29,129,8,历史,3,1,3,4548.0,,,,,,,3.0
29,201,8,历史,3,1,4,3363.0,30.0,0.800593276203,161.933333333,12.0,4.0,4.0,4.0
29,48,8,社会,4,1,5,3370.0,,,,,,,4.0
29,217,8,体育,3,1,6,1258.0,,,,,,,3.0
29,163,8,娱乐,3,1,7,2963.0,,,,,,,3.0
29,138,8,娱乐,3,1,8,2528.0,,,,,,,2.0
29,52,8,社会,4,1,9,2666.0,,,,,,,2.0
29,132,8,科技,4,1,10,5037.0,,,,,,,3.0
29,147,8,娱乐,3,1,11,14388.0,,,,,,,2.0
29,233,8,体育,3,1,12,15036.0,,,,,,,4.0
29,124,8,历史,3,1,13,20285.0,41.0,0.797794117647,116.43902439,32.0,4.0,4.0,3.0
29,190,8,社会,4,1,14,10550.0,,,,,,,2.0
29,5,8,体育,3,1,15,9007.0,,,,,,,3.0
29,239,6,娱乐,3,1,1,4968.0,,,,,,,3.0
29,74,6,体育,3,0,2,5160.0,,,,,,,4.0
29,245,6,历史,3,0,3,7893.0,31.0,0.810255606084,166.677419355,6.0,3.0,5.0,5.0
29,134,6,社会,4,1,4,5533.0,,,,,,,3.0
29,68,6,科技,4,1,5,8369.0,68.0,0.88175510603,132.691176471,8.0,5.0,5.0,3.0
29,114,6,体育,3,0,6,7308.0,,,,,,,2.0
29,30,6,社会,4,1,7,15947.0,,,,,,,3.0
29,110,6,娱乐,3,0,8,15958.0,,,,,,,2.0
29,142,6,体育,3,1,9,17860.0,,,,,,,2.0
29,64,6,科技,4,0,10,9118.0,21.0,0.63761605271,101.380952381,8.0,3.0,2.0,1.0
29,96,6,娱乐,3,0,11,8925.0,,,,,,,2.0
29,156,6,历史,3,0,12,10357.0,,,,,,,4.0
29,203,6,历史,3,0,13,30128.0,20.0,0.716162327,152.65,6.0,3.0,2.0,3.0
29,148,6,科技,4,0,14,24888.0,,,,,,,2.0
29,164,6,历史,3,1,15,23259.0,70.0,0.816576151122,247.014285714,22.0,5.0,5.0,5.0
18,213,1,历史,4,1,1,12165.0,,,,,,,3.0
18,76,1,历史,4,1,2,16049.0,,,,,,,1.0
18,108,1,历史,4,1,3,21214.0,,,,,,,4.0
18,230,1,娱乐,5,1,4,10714.0,,,,,,,1.0
18,131,1,娱乐,5,1,5,11558.0,106.0,0.884442746634,87.3679245283,34.0,5.0,5.0,5.0
18,242,1,娱乐,5,1,6,8535.0,,,,,,,1.0
18,25,1,体育,1,1,7,6677.0,,,,,,,1.0
18,51,1,体育,1,1,8,7678.0,,,,,,,1.0
18,100,1,体育,1,1,9,5299.0,,,,,,,1.0
18,135,1,科技,3,1,10,4605.0,,,,,,,1.0
18,238,1,科技,3,1,11,6272.0,,,,,,,1.0
18,71,1,科技,3,1,12,8964.0,,,,,,,2.0
18,224,1,社会,5,1,13,13550.0,,,,,,,3.0
18,12,1,社会,5,1,14,10954.0,225.0,0.93507538767,77.4533333333,62.0,3.0,4.0,5.0
18,214,1,社会,5,1,15,5004.0,,,,,,,1.0
18,117,10,体育,1,1,1,2996.0,,,,,,,1.0
18,19,10,体育,1,1,2,3989.0,,,,,,,1.0
18,160,10,体育,1,1,3,5018.0,,,,,,,1.0
18,229,10,体育,1,1,4,2821.0,,,,,,,1.0
18,172,10,体育,1,0,5,2910.0,,,,,,,1.0
18,6,10,体育,1,1,6,3290.0,,,,,,,1.0
18,121,10,体育,1,1,7,3267.0,,,,,,,1.0
18,59,10,体育,1,0,8,2828.0,,,,,,,1.0
18,45,10,体育,1,1,9,2390.0,,,,,,,1.0
18,227,10,体育,1,1,10,2574.0,,,,,,,1.0
18,32,10,体育,1,0,11,2219.0,,,,,,,1.0
18,219,10,体育,1,1,12,4839.0,,,,,,,1.0
18,61,10,体育,1,0,13,13412.0,,,,,,,1.0
18,62,10,体育,1,0,14,11406.0,,,,,,,1.0
18,14,10,体育,1,0,15,8855.0,24.0,0.773068267067,171.75,2.0,3.0,3.0,1.0
18,79,5,历史,4,1,1,8284.0,79.0,0.888004442799,121.443037975,24.0,3.0,3.0,4.0
18,237,5,历史,4,1,2,11118.0,,,,,,,3.0
18,106,5,历史,4,1,3,15412.0,,,,,,,3.0
18,116,5,娱乐,5,1,4,7219.0,17.0,0.838343353373,369.117647059,6.0,3.0,2.0,2.0
18,120,5,娱乐,5,1,5,8484.0,,,,,,,3.0
18,137,5,娱乐,5,1,6,5998.0,,,,,,,1.0
18,223,5,体育,1,1,7,7551.0,,,,,,,1.0
18,185,5,体育,1,1,8,5554.0,,,,,,,3.0
18,81,5,体育,1,1,9,4276.0,,,,,,,1.0
18,218,5,科技,3,1,10,5076.0,,,,,,,3.0
18,154,5,科技,3,1,11,5950.0,,,,,,,1.0
18,130,5,科技,3,1,12,9117.0,,,,,,,1.0
18,17,5,社会,5,1,13,10354.0,,,,,,,3.0
18,63,5,社会,5,1,14,8346.0,,,,,,,1.0
18,141,5,社会,5,1,15,3349.0,28.0,0.755011135857,133.178571429,10.0,3.0,2.0,2.0
18,179,3,历史,4,1,1,1452.0,45.0,0.800823045267,108.111111111,12.0,3.0,4.0,3.0
18,192,3,历史,4,1,2,3177.0,41.0,0.657708628006,56.7073170732,18.0,3.0,3.0,2.0
18,39,3,历史,4,1,3,7295.0,,,,,,,3.0
18,20,3,娱乐,5,1,4,6786.0,73.0,0.904332700822,156.684931507,23.0,3.0,2.0,1.0
18,183,3,娱乐,5,1,5,6327.0,149.0,0.942287513116,132.590604027,55.0,3.0,4.0,1.0
18,152,3,娱乐,5,1,6,4501.0,102.0,0.967221972085,105.303921569,35.0,4.0,3.0,3.0
18,40,3,体育,1,1,7,4273.0,,,,,,,1.0
18,240,3,体育,1,1,8,2815.0,,,,,,,5.0
18,174,3,体育,1,1,9,3469.0,,,,,,,1.0
18,36,3,科技,3,1,10,3419.0,,,,,,,3.0
18,22,3,科技,3,1,11,4315.0,,,,,,,1.0
18,88,3,科技,3,1,12,8093.0,,,,,,,1.0
18,23,3,社会,5,1,13,9699.0,39.0,0.799933862434,124.051282051,8.0,3.0,3.0,3.0
18,77,3,社会,5,1,14,7463.0,,,,,,,1.0
18,178,3,社会,5,1,15,3335.0,,,,,,,2.0
18,95,2,历史,4,1,1,4551.0,46.0,0.712998102467,65.347826087,9.0,3.0,3.0,1.0
18,8,2,历史,4,1,2,5737.0,,,,,,,1.0
18,193,2,历史,4,1,3,13170.0,90.0,0.839352097716,70.2444444444,8.0,3.0,4.0,3.0
18,50,2,娱乐,5,1,4,12588.0,100.0,0.925497198448,150.31,34.0,4.0,4.0,5.0
18,111,2,娱乐,5,1,5,6625.0,,,,,,,1.0
18,82,2,娱乐,5,1,6,6411.0,234.0,0.937660999485,77.7777777778,68.0,3.0,4.0,3.0
18,162,2,体育,1,1,7,3125.0,,,,,,,1.0
18,161,2,体育,1,1,8,1679.0,,,,,,,1.0
18,158,2,体育,1,1,9,3496.0,,,,,,,3.0
18,210,2,科技,3,1,10,6615.0,43.0,0.896616541353,244.046511628,4.0,3.0,3.0,1.0
18,143,2,科技,3,1,11,8300.0,,,,,,,2.0
18,34,2,科技,3,1,12,8598.0,,,,,,,1.0
18,102,2,社会,5,1,13,4777.0,,,,,,,3.0
18,55,2,社会,5,1,14,1960.0,,,,,,,3.0
18,85,2,社会,5,1,15,69.0,,,,,,,1.0
18,170,11,娱乐,5,0,1,1728.0,24.0,0.613788700926,80.125,6.0,3.0,4.0,2.0
18,139,11,娱乐,5,0,2,3739.0,41.0,0.589969501864,42.4634146341,4.0,3.0,3.0,1.0
18,171,11,娱乐,5,1,3,5312.0,131.0,0.956682060645,203.992366412,50.0,3.0,3.0,1.0
18,35,11,娱乐,5,0,4,5513.0,,,,,,,1.0
18,198,11,娱乐,5,0,5,6428.0,,,,,,,3.0
18,49,11,娱乐,5,1,6,7622.0,,,,,,,2.0
18,44,11,娱乐,5,0,7,8002.0,51.0,0.86901926824,157.411764706,16.0,3.0,3.0,1.0
18,24,11,娱乐,5,1,8,7231.0,,,,,,,3.0
18,231,11,娱乐,5,1,9,8436.0,,,,,,,3.0
18,123,11,娱乐,5,1,10,9641.0,,,,,,,1.0
18,206,11,娱乐,5,1,11,6291.0,,,,,,,3.0
18,56,11,娱乐,5,0,12,9414.0,,,,,,,3.0
18,165,11,娱乐,5,1,13,8167.0,,,,,,,5.0
18,2,11,娱乐,5,1,14,7156.0,,,,,,,3.0
18,168,11,娱乐,5,1,15,1648.0,,,,,,,2.0
18,118,4,历史,4,1,1,23393.0,48.0,0.651698330455,47.1666666667,9.0,3.0,3.0,2.0
18,226,4,历史,4,1,2,24561.0,11.0,0.732950783492,301.909090909,8.0,3.0,3.0,3.0
18,212,4,历史,4,1,3,25993.0,,,,,,,1.0
18,199,4,娱乐,5,1,4,16046.0,20.0,0.824485059472,284.2,6.0,4.0,4.0,4.0
18,235,4,娱乐,5,1,5,54578.0,,,,,,,1.0
18,208,4,娱乐,5,1,6,43831.0,84.0,0.89794197031,126.738095238,16.0,3.0,4.0,3.0
18,15,4,体育,1,1,7,4262.0,,,,,,,1.0
18,189,4,体育,1,1,8,3375.0,,,,,,,1.0
18,204,4,体育,1,1,9,3525.0,,,,,,,1.0
18,83,4,科技,3,1,10,3556.0,,,,,,,1.0
18,37,4,科技,3,1,11,5074.0,,,,,,,1.0
18,4,4,科技,3,1,12,4067.0,,,,,,,1.0
18,211,4,社会,5,1,13,5218.0,,,,,,,1.0
18,186,4,社会,5,1,14,2679.0,,,,,,,1.0
18,89,4,社会,5,1,15,1924.0,,,,,,,3.0
18,99,8,历史,4,0,1,3747.0,,,,,,,1.0
18,7,8,科技,3,1,2,4569.0,,,,,,,1.0
18,129,8,历史,4,1,3,8566.0,,,,,,,3.0
18,201,8,历史,4,1,4,5690.0,,,,,,,1.0
18,48,8,社会,5,1,5,5743.0,,,,,,,1.0
18,217,8,体育,1,1,6,2633.0,,,,,,,1.0
18,163,8,娱乐,5,1,7,3383.0,,,,,,,1.0
18,138,8,娱乐,5,1,8,4729.0,,,,,,,1.0
18,70,8,社会,5,0,9,4847.0,,,,,,,1.0
18,132,8,科技,3,1,10,5165.0,,,,,,,1.0
18,147,8,娱乐,5,1,11,4518.0,,,,,,,1.0
18,233,8,体育,1,1,12,5334.0,,,,,,,1.0
18,124,8,历史,4,1,13,4030.0,55.0,0.797794117647,86.8,28.0,3.0,4.0,1.0
18,190,8,社会,5,1,14,1898.0,,,,,,,1.0
18,97,8,体育,1,0,15,51.0,,,,,,,1.0
18,239,6,娱乐,5,1,1,2854.0,,,,,,,1.0
18,74,6,体育,1,0,2,3059.0,,,,,,,3.0
18,245,6,历史,4,0,3,4319.0,,,,,,,3.0
18,134,6,社会,5,1,4,3364.0,,,,,,,1.0
18,68,6,科技,3,1,5,6938.0,,,,,,,1.0
18,114,6,体育,1,0,6,5057.0,,,,,,,1.0
18,30,6,社会,5,1,7,6117.0,,,,,,,2.0
18,94,6,娱乐,5,1,8,3698.0,39.0,0.934848158518,445.179487179,17.0,3.0,4.0,3.0
18,142,6,体育,1,1,9,4355.0,,,,,,,3.0
18,207,6,科技,3,1,10,3394.0,,,,,,,1.0
18,96,6,娱乐,5,0,11,3627.0,,,,,,,1.0
18,1,6,历史,4,1,12,4394.0,8.0,0.672441797509,310.5,6.0,3.0,4.0,4.0
18,203,6,历史,4,0,13,3670.0,,,,,,,2.0
18,148,6,科技,3,0,14,688.0,,,,,,,1.0
18,164,6,历史,4,1,15,517.0,,,,,,,3.0
18,73,7,社会,5,0,1,3625.0,,,,,,,1.0
18,3,7,娱乐,5,0,2,3739.0,,,,,,,1.0
18,29,7,科技,3,0,3,4411.0,,,,,,,1.0
18,98,7,娱乐,5,1,4,2240.0,,,,,,,1.0
18,60,7,历史,4,1,5,3002.0,60.0,0.859433085502,123.3,64.0,3.0,3.0,1.0
18,243,7,历史,4,0,6,2019.0,,,,,,,1.0
18,140,7,体育,1,1,7,3054.0,,,,,,,3.0
18,69,7,科技,3,1,8,5373.0,,,,,,,1.0
18,104,7,历史,4,0,9,10606.0,84.0,0.822944103014,66.9523809524,24.0,3.0,3.0,2.0
18,9,7,体育,1,1,10,10340.0,,,,,,,1.0
18,21,7,历史,4,0,11,8544.0,35.0,0.775551845669,119.457142857,17.0,3.0,3.0,3.0
18,67,7,社会,5,1,12,8451.0,,,,,,,1.0
18,166,7,娱乐,5,0,13,5240.0,,,,,,,1.0
18,173,7,体育,1,0,14,2172.0,,,,,,,1.0
18,93,7,科技,3,0,15,1369.0,,,,,,,1.0
18,196,9,社会,5,1,1,1861.0,,,,,,,1.0
18,42,9,历史,4,1,2,3788.0,75.0,0.914806730972,173.24,40.0,3.0,4.0,4.0
18,202,9,体育,1,1,3,4562.0,,,,,,,1.0
18,191,9,社会,5,1,4,1616.0,,,,,,,1.0
18,122,9,科技,3,1,5,2116.0,,,,,,,1.0
18,126,9,社会,5,1,6,2226.0,,,,,,,2.0
18,80,9,历史,4,1,7,2219.0,,,,,,,1.0
18,72,9,历史,4,1,8,1770.0,,,,,,,1.0
18,65,9,科技,3,1,9,1565.0,,,,,,,1.0
18,187,9,体育,1,1,10,4322.0,,,,,,,1.0
18,115,9,体育,1,1,11,4887.0,,,,,,,3.0
18,109,9,娱乐,5,1,12,5194.0,,,,,,,1.0
18,43,9,娱乐,5,1,13,4582.0,,,,,,,1.0
18,153,9,娱乐,5,1,14,3105.0,47.0,0.880647070428,189.957446809,18.0,4.0,4.0,3.0
18,146,9,科技,3,1,15,1479.0,,,,,,,1.0
22,170,11,娱乐,5,0,1,5379.0,,,,,,,2.0
22,139,11,娱乐,5,0,2,9050.0,,,,,,,1.0
22,171,11,娱乐,5,1,3,11030.0,23.0,0.957127165787,1174.47826087,12.0,4.0,3.0,2.0
22,35,11,娱乐,5,0,4,10101.0,,,,,,,2.0
22,198,11,娱乐,5,0,5,10528.0,,,,,,,3.0
22,49,11,娱乐,5,1,6,9541.0,,,,,,,4.0
22,44,11,娱乐,5,0,7,8655.0,20.0,0.870643574941,407.2,18.0,3.0,1.0,1.0
22,24,11,娱乐,5,1,8,7663.0,,,,,,,3.0
22,231,11,娱乐,5,1,9,5949.0,,,,,,,2.0
22,123,11,娱乐,5,1,10,5858.0,,,,,,,2.0
22,206,11,娱乐,5,1,11,7053.0,,,,,,,4.0
22,56,11,娱乐,5,0,12,12427.0,,,,,,,3.0
22,165,11,娱乐,5,1,13,16315.0,37.0,0.755060728745,100.810810811,4.0,3.0,2.0,2.0
22,2,11,娱乐,5,1,14,12712.0,12.0,0.856533080389,602.0,2.0,4.0,3.0,3.0
22,168,11,娱乐,5,1,15,4871.0,,,,,,,2.0
22,118,4,历史,2,1,1,10979.0,,,,,,,2.0
22,226,4,历史,2,1,2,13219.0,15.0,0.739616957177,229.133333333,18.0,3.0,3.0,3.0
22,212,4,历史,2,1,3,18991.0,,,,,,,2.0
